grid_id,city,city_code,region,centroid_lat,centroid_lon,airspace_class,max_allowed_altitude_m,nearby_airport_distance_km,population_density_index,flight_density_index,sensor_coverage_score,communication_quality_score,weather_risk_score,computed_risk_score,computed_risk_level,no_fly_or_control_reason,data_nature,source_basis
320100_G0132,南京,320100,华东,32.273779,118.984363,禁飞区,0,4.72,1052.67,9.33,0.814,0.689,0.187,95.15,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0133,南京,320100,华东,32.171745,118.609081,适飞空域,120,15.57,4306.74,31.15,0.578,0.568,0.68,35.55,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0134,南京,320100,华东,31.873369,118.620812,适飞空域,120,7.2,1475.75,10.04,0.79,0.807,0.426,30.27,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0135,南京,320100,华东,32.061946,119.025194,适飞空域,120,7.1,1386.9,2.49,0.654,0.715,0.367,31.52,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0136,南京,320100,华东,32.225895,118.796275,适飞空域,120,11.24,2788.82,4.44,0.598,0.698,0.314,26.19,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0137,南京,320100,华东,31.842128,118.631843,机场净空保护区,30,0.78,1211.76,30.48,0.577,0.685,0.306,72.52,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0138,南京,320100,华东,31.924168,118.773896,适飞空域,120,7.55,752.57,9.91,0.984,0.552,0.521,16.95,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0139,南京,320100,华东,32.291719,118.96439,敏感目标保护区,50,15.93,817.32,14.9,0.679,0.93,0.662,78.11,高,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0140,南京,320100,华东,31.861786,118.694734,适飞空域,120,12.67,1633.31,8.39,0.481,0.882,0.341,25.9,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0141,南京,320100,华东,32.277664,118.824713,管制空域,60,1.27,886.22,9.35,0.85,0.826,0.052,56.62,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0142,南京,320100,华东,31.878027,118.640875,适飞空域,120,13.22,200.77,27.07,0.875,0.77,0.097,17.26,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0143,南京,320100,华东,31.934566,118.759014,适飞空域,120,10.48,1864.37,8.36,0.914,0.453,0.203,21.21,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0144,南京,320100,华东,32.26578,118.71968,机场净空保护区,30,2.36,1214.47,15.53,0.626,0.84,0.277,78.68,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0145,南京,320100,华东,31.815041,118.48643,适飞空域,120,7.72,1163.22,20.6,0.289,0.888,0.306,34.64,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0146,南京,320100,华东,32.332088,118.90157,适飞空域,120,2.71,571.54,17.69,0.436,0.64,0.338,32.52,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0147,南京,320100,华东,32.040119,118.98459,适飞空域,120,8.98,1272.11,5.31,0.846,0.957,0.549,27.08,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0148,南京,320100,华东,32.007864,118.9786,禁飞区,0,5.49,1290.66,12.76,0.334,0.916,0.257,100.0,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0149,南京,320100,华东,31.835604,119.084202,适飞空域,120,0.5,2168.14,10.37,0.825,0.868,0.38,41.62,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0150,南京,320100,华东,32.339688,118.918756,管制空域,60,25.0,1241.11,4.05,0.409,0.77,0.114,42.41,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0151,南京,320100,华东,32.202412,118.894993,适飞空域,120,10.84,1783.73,15.38,0.848,0.82,0.182,22.8,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0152,南京,320100,华东,32.011818,119.020219,管制空域,60,9.52,944.47,22.23,0.588,0.797,0.209,55.39,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0153,南京,320100,华东,32.185842,118.766461,管制空域,60,2.71,2551.86,8.4,0.878,0.576,0.391,61.64,高,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0154,南京,320100,华东,32.243591,118.680914,适飞空域,120,5.62,1357.92,4.56,0.534,0.914,0.011,24.72,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0155,南京,320100,华东,32.309396,118.630444,适飞空域,120,17.06,367.9,11.41,0.662,0.736,0.368,25.35,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0156,南京,320100,华东,31.835961,118.827532,适飞空域,120,2.29,3947.02,16.17,0.857,0.937,0.499,28.26,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0157,南京,320100,华东,32.100191,118.670098,适飞空域,120,57.77,618.39,59.77,0.562,0.889,0.505,25.95,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0158,南京,320100,华东,31.89504,118.990975,敏感目标保护区,50,30.08,3039.88,11.52,0.898,0.713,0.652,69.39,高,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0159,南京,320100,华东,32.227344,118.675785,适飞空域,120,1.46,1001.96,8.85,0.71,0.518,0.277,33.44,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0160,南京,320100,华东,32.319264,118.904243,适飞空域,120,45.38,444.95,9.6,0.592,0.592,0.023,7.82,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0161,南京,320100,华东,31.791931,118.860589,适飞空域,120,6.42,64.08,5.84,0.759,0.577,0.06,16.49,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0162,南京,320100,华东,32.061613,118.95796,适飞空域,120,45.3,1553.75,6.58,0.812,0.905,0.056,13.59,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0163,南京,320100,华东,31.901118,118.80718,管制空域,60,51.45,847.91,3.27,0.766,0.819,0.299,47.44,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0164,南京,320100,华东,32.100757,118.858704,适飞空域,120,5.98,1568.13,10.37,0.876,0.705,0.314,19.08,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0165,南京,320100,华东,31.981605,118.561192,禁飞区,0,44.21,821.45,10.66,0.477,0.931,0.073,89.54,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0166,南京,320100,华东,31.833184,118.937859,敏感目标保护区,50,6.42,680.63,7.62,0.587,0.919,0.164,89.11,严重,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0167,南京,320100,华东,32.139331,118.913535,禁飞区,0,0.82,1698.09,1.79,0.729,0.413,0.351,98.55,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0168,南京,320100,华东,32.172944,118.581888,管制空域,60,20.67,2892.06,12.04,0.659,0.814,0.249,40.04,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0169,南京,320100,华东,31.834334,118.751603,适飞空域,120,4.32,1359.93,51.64,0.495,0.82,0.131,32.41,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0170,南京,320100,华东,32.181652,119.035582,低空物流走廊,150,19.89,3838.1,26.55,0.815,0.903,0.138,15.62,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0171,南京,320100,华东,31.827651,118.766959,适飞空域,120,0.5,2168.67,17.48,0.764,0.918,0.615,38.31,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0172,南京,320100,华东,31.875837,118.593091,机场净空保护区,30,5.31,6687.09,8.07,0.703,0.913,0.194,84.18,严重,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0173,南京,320100,华东,32.312234,119.096305,机场净空保护区,30,0.75,3064.08,21.34,0.721,0.598,0.126,78.14,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0174,南京,320100,华东,31.915787,119.113955,适飞空域,120,4.61,1832.51,12.25,0.694,0.725,0.146,29.83,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0175,南京,320100,华东,32.066759,118.884061,适飞空域,120,4.51,1293.2,0.7,0.908,0.992,0.087,21.75,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0176,南京,320100,华东,31.851062,118.960628,机场净空保护区,30,9.16,3608.89,26.23,0.607,0.724,0.139,77.38,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0177,南京,320100,华东,32.117492,118.699666,适飞空域,120,5.12,3902.98,10.56,0.532,0.626,0.73,41.84,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0178,南京,320100,华东,32.292657,119.061357,低空物流走廊,150,17.51,1373.85,4.89,0.69,0.848,0.402,31.66,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0179,南京,320100,华东,32.170639,119.034881,适飞空域,120,2.16,1046.45,19.45,0.978,0.636,0.121,20.0,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
320100_G0180,南京,320100,华东,31.91454,118.73856,机场净空保护区,30,12.66,3682.88,18.8,0.657,0.873,0.188,75.86,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
