route_id,city,city_code,region,scenario,origin_vertiport_id,destination_vertiport_id,route_distance_km,planned_altitude_m,corridor_width_m,daily_planned_sorties,route_status,risk_control_requirement,data_nature,source_basis
RT_340100_048,合肥,340100,华东,医疗物资运输,VP_340100_044,VP_340100_004,8.02,120,120,12,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_049,合肥,340100,华东,低空物流配送,VP_340100_039,VP_340100_032,41.65,100,150,25,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_050,合肥,340100,华东,园区低空运营,VP_340100_030,VP_340100_026,17.37,80,120,8,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_051,合肥,340100,华东,城市治理巡检,VP_340100_042,VP_340100_040,66.65,150,120,6,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_052,合肥,340100,华东,电力巡检,VP_340100_012,VP_340100_042,32.55,80,150,6,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_053,合肥,340100,华东,交通巡查,VP_340100_008,VP_340100_032,55.53,60,100,13,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_054,合肥,340100,华东,园区低空运营,VP_340100_030,VP_340100_039,20.54,80,100,20,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_055,合肥,340100,华东,园区低空运营,VP_340100_033,VP_340100_018,36.39,100,100,10,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_056,合肥,340100,华东,文旅观光,VP_340100_031,VP_340100_023,33.34,120,120,22,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_057,合肥,340100,华东,低空物流配送,VP_340100_020,VP_340100_025,32.53,80,150,43,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_058,合肥,340100,华东,园区低空运营,VP_340100_032,VP_340100_005,15.18,60,100,1,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_059,合肥,340100,华东,应急救援,VP_340100_037,VP_340100_035,22.53,100,120,17,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_340100_060,合肥,340100,华东,低空物流配送,VP_340100_034,VP_340100_041,54.95,60,100,39,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_001,广州,440100,中南,医疗物资运输,VP_440100_014,VP_440100_003,39.12,80,100,3,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_002,广州,440100,中南,文旅观光,VP_440100_020,VP_440100_028,57.02,120,120,4,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_003,广州,440100,中南,交通巡查,VP_440100_021,VP_440100_042,23.35,120,100,3,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_004,广州,440100,中南,城市治理巡检,VP_440100_014,VP_440100_007,52.4,150,80,12,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_005,广州,440100,中南,文旅观光,VP_440100_007,VP_440100_019,21.94,150,80,26,暂停,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_006,广州,440100,中南,文旅观光,VP_440100_044,VP_440100_028,34.19,80,80,14,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_007,广州,440100,中南,交通巡查,VP_440100_034,VP_440100_013,39.2,60,120,32,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_008,广州,440100,中南,交通巡查,VP_440100_021,VP_440100_043,20.62,80,100,26,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_009,广州,440100,中南,城市治理巡检,VP_440100_022,VP_440100_009,11.51,100,80,15,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_010,广州,440100,中南,城市治理巡检,VP_440100_041,VP_440100_021,13.72,120,80,27,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_011,广州,440100,中南,交通巡查,VP_440100_001,VP_440100_033,58.2,80,120,1,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_012,广州,440100,中南,园区低空运营,VP_440100_027,VP_440100_014,50.15,120,100,9,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_013,广州,440100,中南,城市治理巡检,VP_440100_040,VP_440100_028,62.25,150,60,23,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_014,广州,440100,中南,低空物流配送,VP_440100_027,VP_440100_033,11.83,60,100,9,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_015,广州,440100,中南,低空物流配送,VP_440100_011,VP_440100_039,27.18,80,150,3,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_016,广州,440100,中南,医疗物资运输,VP_440100_030,VP_440100_025,42.16,80,120,10,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_017,广州,440100,中南,城市治理巡检,VP_440100_008,VP_440100_044,32.48,100,150,10,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_018,广州,440100,中南,交通巡查,VP_440100_030,VP_440100_005,24.92,120,60,51,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_019,广州,440100,中南,城市治理巡检,VP_440100_002,VP_440100_006,48.31,80,120,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_020,广州,440100,中南,园区低空运营,VP_440100_037,VP_440100_043,8.34,80,150,27,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_021,广州,440100,中南,电力巡检,VP_440100_032,VP_440100_003,42.09,80,100,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_022,广州,440100,中南,园区低空运营,VP_440100_031,VP_440100_007,22.51,60,100,8,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_023,广州,440100,中南,城市治理巡检,VP_440100_007,VP_440100_045,40.16,80,80,6,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_024,广州,440100,中南,医疗物资运输,VP_440100_025,VP_440100_044,53.2,80,150,14,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_025,广州,440100,中南,文旅观光,VP_440100_018,VP_440100_035,33.15,80,80,22,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_026,广州,440100,中南,医疗物资运输,VP_440100_041,VP_440100_014,22.17,150,150,5,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_027,广州,440100,中南,园区低空运营,VP_440100_039,VP_440100_005,26.9,120,60,31,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_028,广州,440100,中南,医疗物资运输,VP_440100_038,VP_440100_045,31.0,100,60,17,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_029,广州,440100,中南,园区低空运营,VP_440100_029,VP_440100_033,36.57,80,100,14,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_030,广州,440100,中南,低空物流配送,VP_440100_006,VP_440100_042,47.15,80,60,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_031,广州,440100,中南,交通巡查,VP_440100_023,VP_440100_027,47.3,100,60,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_032,广州,440100,中南,文旅观光,VP_440100_014,VP_440100_035,20.04,60,150,4,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_033,广州,440100,中南,城市治理巡检,VP_440100_044,VP_440100_024,26.22,120,100,11,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_034,广州,440100,中南,应急救援,VP_440100_039,VP_440100_020,28.86,150,100,10,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_035,广州,440100,中南,低空物流配送,VP_440100_040,VP_440100_019,35.61,120,100,22,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_036,广州,440100,中南,交通巡查,VP_440100_027,VP_440100_044,37.37,100,150,10,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_037,广州,440100,中南,城市治理巡检,VP_440100_030,VP_440100_013,36.16,60,150,14,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_038,广州,440100,中南,低空物流配送,VP_440100_031,VP_440100_028,45.25,60,80,15,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_039,广州,440100,中南,电力巡检,VP_440100_038,VP_440100_013,34.15,100,60,12,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_040,广州,440100,中南,医疗物资运输,VP_440100_042,VP_440100_019,30.15,100,150,11,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_041,广州,440100,中南,电力巡检,VP_440100_021,VP_440100_019,36.64,120,60,23,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_042,广州,440100,中南,园区低空运营,VP_440100_023,VP_440100_028,40.34,120,120,19,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_043,广州,440100,中南,低空物流配送,VP_440100_036,VP_440100_014,19.98,150,60,5,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_044,广州,440100,中南,电力巡检,VP_440100_039,VP_440100_018,43.1,60,60,9,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_045,广州,440100,中南,交通巡查,VP_440100_012,VP_440100_026,37.02,60,60,5,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_046,广州,440100,中南,应急救援,VP_440100_006,VP_440100_012,42.14,100,100,4,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_047,广州,440100,中南,城市治理巡检,VP_440100_004,VP_440100_033,15.77,60,150,15,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_048,广州,440100,中南,城市治理巡检,VP_440100_037,VP_440100_022,42.88,120,120,14,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_049,广州,440100,中南,医疗物资运输,VP_440100_010,VP_440100_004,36.15,100,150,27,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_050,广州,440100,中南,低空物流配送,VP_440100_040,VP_440100_007,40.87,80,100,25,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_051,广州,440100,中南,医疗物资运输,VP_440100_025,VP_440100_043,31.91,80,120,5,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_052,广州,440100,中南,园区低空运营,VP_440100_043,VP_440100_027,50.83,80,100,1,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_053,广州,440100,中南,园区低空运营,VP_440100_036,VP_440100_016,19.91,120,60,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_054,广州,440100,中南,文旅观光,VP_440100_029,VP_440100_031,19.22,60,60,9,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_055,广州,440100,中南,城市治理巡检,VP_440100_041,VP_440100_022,16.73,120,60,13,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_056,广州,440100,中南,城市治理巡检,VP_440100_035,VP_440100_005,18.28,100,150,13,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_057,广州,440100,中南,医疗物资运输,VP_440100_008,VP_440100_009,35.69,60,60,9,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_058,广州,440100,中南,电力巡检,VP_440100_006,VP_440100_008,47.24,100,60,8,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_059,广州,440100,中南,城市治理巡检,VP_440100_024,VP_440100_028,20.97,60,80,6,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440100_060,广州,440100,中南,电力巡检,VP_440100_024,VP_440100_013,58.61,120,80,13,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_510100_001,成都,510100,西南,交通巡查,VP_510100_039,VP_510100_009,8.46,60,150,30,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_510100_002,成都,510100,西南,电力巡检,VP_510100_012,VP_510100_010,16.78,100,60,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_510100_003,成都,510100,西南,交通巡查,VP_510100_039,VP_510100_011,44.7,100,80,16,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_510100_004,成都,510100,西南,园区低空运营,VP_510100_024,VP_510100_021,14.58,80,80,12,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_510100_005,成都,510100,西南,文旅观光,VP_510100_005,VP_510100_029,47.4,120,60,13,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_510100_006,成都,510100,西南,应急救援,VP_510100_044,VP_510100_043,20.58,100,80,6,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_510100_007,成都,510100,西南,文旅观光,VP_510100_002,VP_510100_011,32.84,100,150,7,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_510100_008,成都,510100,西南,电力巡检,VP_510100_037,VP_510100_027,19.17,60,150,17,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
