field_id,module,layer,table_name,field_name_en,field_name_cn,data_type,unit,recommended_update_frequency,sensitivity_level,quality_rule,source_basis,data_nature,platform_use,required_for_mvp
F0257,数据治理与审计,数据层/平台层,t_data_governance,desensitization_method,desensitization method,numeric,,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0258,数据治理与审计,数据层/平台层,t_data_governance,quality_score,quality score,decimal_percent,%或0-100评分,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0259,数据治理与审计,数据层/平台层,t_data_governance,missing_rate_pct,missing rate pct,decimal_percent,%或0-100评分,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0260,数据治理与审计,数据层/平台层,t_data_governance,duplicate_flag,duplicate flag,boolean,,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0261,数据治理与审计,数据层/平台层,t_data_governance,coordinate_system,coordinate system,numeric,,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0262,数据治理与审计,数据层/平台层,t_data_governance,time_zone,time zone,datetime/date,,日级/按事件,低,主键唯一/时间戳不可为空/坐标需在城市边界内,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0263,数据治理与审计,数据层/平台层,t_data_governance,retention_period_days,retention period days,numeric,,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0264,数据治理与审计,数据层/平台层,t_data_governance,access_role,access role,string,,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0265,数据治理与审计,数据层/平台层,t_data_governance,audit_user_hash,audit user hash,string/id,,日级/按事件,高,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0266,数据治理与审计,数据层/平台层,t_data_governance,audit_action,audit action,string,,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0267,数据治理与审计,数据层/平台层,t_data_governance,source_url,source url,string,,日级/按事件,低,按业务字典校验，缺失率和异常值需监控,监管平台合规审计与数据质量治理需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0268,算法模型与仿真,数据层/平台层,t_model_simulation,model_id,model id,numeric,,按业务事件,低,主键唯一/时间戳不可为空/坐标需在城市边界内,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0269,算法模型与仿真,数据层/平台层,t_model_simulation,model_name,model name,numeric,,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0270,算法模型与仿真,数据层/平台层,t_model_simulation,model_version,model version,numeric,,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0271,算法模型与仿真,数据层/平台层,t_model_simulation,training_data_period,training data period,string,,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0272,算法模型与仿真,数据层/平台层,t_model_simulation,feature_set_id,feature set id,string/id,,按业务事件,低,主键唯一/时间戳不可为空/坐标需在城市边界内,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0273,算法模型与仿真,数据层/平台层,t_model_simulation,prediction_time,prediction time,datetime/date,,按业务事件,低,主键唯一/时间戳不可为空/坐标需在城市边界内,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0274,算法模型与仿真,数据层/平台层,t_model_simulation,predicted_risk_score,predicted risk score,decimal_percent,%或0-100评分,按业务事件,中,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0275,算法模型与仿真,数据层/平台层,t_model_simulation,conflict_probability_pct,conflict probability pct,decimal_percent,%或0-100评分,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0276,算法模型与仿真,数据层/平台层,t_model_simulation,demand_forecast_flights,demand forecast flights,numeric,,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0277,算法模型与仿真,数据层/平台层,t_model_simulation,capacity_estimate_per_hour,capacity estimate per hour,numeric,个/架/次,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0278,算法模型与仿真,数据层/平台层,t_model_simulation,eta_seconds,eta seconds,numeric,秒/分钟,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0279,算法模型与仿真,数据层/平台层,t_model_simulation,recommended_route_id,recommended route id,numeric,,按业务事件,中,主键唯一/时间戳不可为空/坐标需在城市边界内,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0280,算法模型与仿真,数据层/平台层,t_model_simulation,simulation_scenario_id,simulation scenario id,decimal_degrees,度,按业务事件,中,主键唯一/时间戳不可为空/坐标需在城市边界内,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0281,算法模型与仿真,数据层/平台层,t_model_simulation,model_confidence_pct,model confidence pct,decimal_percent,%或0-100评分,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
F0282,算法模型与仿真,数据层/平台层,t_model_simulation,drift_score,drift score,decimal_percent,%或0-100评分,按业务事件,低,按业务字典校验，缺失率和异常值需监控,空域容量、航线规划、风险预测与数字孪生仿真需求,schema_recommendation,用于城市低空空域安全感知、运行监管、风险预警、统计分析或应急联动,
